Time,P0, R0, Y0,P1, R1, Y1,P2, R2, Y2,P3, R3, Y3,P4, R4, Y4,P5, R5, Y5,P6, R6, Y6,P7, R7, Y7,
16-38-19.966,0.00,0.00,0.00,3.31,101.99,0.00,-0.93,-0.33,1.70,0.38,-76.46,-5.80,-5.73,16.36,-13.00,-17.76,126.58,-17.50,-4.85,-68.98,3.30,81.49,-126.21,23.40,
16-38-19.975,0.00,0.00,0.00,3.60,102.12,-0.80,-0.85,-0.45,1.70,0.44,-76.24,-6.40,-6.54,19.42,-13.10,-18.21,127.17,-17.40,-4.52,-68.07,3.10,81.55,-126.74,22.50,
16-38-19.987,0.00,0.00,0.00,3.86,102.17,-1.60,-0.72,-0.66,1.70,0.49,-76.14,-7.20,-7.93,22.33,-13.30,-18.79,127.24,-16.90,-4.13,-67.11,2.80,81.65,-127.03,21.80,
16-38-19.995,0.00,0.00,0.00,4.06,102.19,-2.40,-0.51,-0.95,1.60,0.53,-76.09,-8.10,-9.58,24.73,-13.60,-19.20,126.82,-16.50,-3.67,-66.07,2.60,81.79,-127.03,21.40,
16-38-20.006,0.00,0.00,0.00,4.20,102.22,-3.20,-0.17,-1.33,1.50,0.56,-76.02,-9.10,-10.73,26.06,-13.70,-19.31,125.97,-16.50,-3.13,-64.96,2.30,81.92,-126.97,21.10,
16-38-20.017,0.00,0.00,0.00,4.29,102.26,-4.00,0.32,-1.94,1.40,0.59,-75.92,-10.10,-9.95,26.63,-13.50,-19.38,124.85,-16.50,-2.53,-63.80,2.00,81.98,-127.36,20.20,
16-38-20.026,0.00,0.00,0.00,4.37,102.27,-4.70,0.96,-2.80,1.30,0.60,-75.83,-11.00,-7.12,24.39,-12.20,-19.45,123.33,-16.50,-1.86,-62.60,1.70,81.94,-128.35,18.90,
16-38-20.038,0.00,0.00,0.00,4.49,102.22,-5.40,1.59,-3.89,1.10,0.58,-75.77,-11.80,-3.97,21.35,-10.90,-19.55,122.06,-16.50,-1.14,-61.36,1.30,81.87,-129.56,17.40,
16-38-20.047,0.00,0.00,0.00,4.65,102.08,-6.10,2.16,-5.10,1.00,0.55,-75.79,-12.50,-1.06,17.48,-10.70,-19.17,121.62,-16.90,-0.37,-60.11,1.00,81.84,-130.56,16.20,
16-38-20.056,0.00,0.00,0.00,4.85,101.89,-6.90,2.68,-6.83,0.90,0.58,-75.91,-13.20,-0.50,13.27,-11.60,-18.00,120.98,-17.50,0.45,-58.86,0.60,81.83,-131.37,15.20,
16-38-20.065,0.00,0.00,0.00,5.06,101.66,-7.60,3.29,-8.94,0.60,0.75,-76.06,-14.00,-1.27,10.43,-12.70,-17.17,119.27,-18.00,1.32,-57.60,0.20,81.75,-132.56,13.80,
16-38-20.077,0.00,0.00,0.00,5.24,101.41,-8.30,3.95,-10.99,-0.10,1.02,-76.18,-14.60,-1.07,8.32,-13.70,-16.87,117.33,-18.80,2.20,-56.31,0.00,81.58,-134.27,12.10,
16-38-20.086,0.00,0.00,0.00,5.40,101.14,-8.90,4.65,-12.88,-1.00,1.33,-76.20,-15.00,-0.56,5.30,-14.30,-16.83,115.49,-19.70,3.13,-54.98,-0.40,81.39,-135.87,10.60,
16-38-20.096,0.00,0.00,0.00,5.56,100.73,-9.50,5.32,-14.63,-1.90,1.61,-76.06,-15.30,-0.01,2.65,-14.50,-17.00,113.59,-20.50,4.17,-53.63,-0.80,81.27,-136.90,9.60,
16-38-20.105,0.00,0.00,0.00,5.71,100.11,-10.20,5.79,-16.07,-2.80,1.87,-75.75,-16.20,0.42,1.23,-14.20,-17.43,111.55,-21.10,5.36,-52.25,-1.30,81.20,-137.54,9.00,
16-38-20.116,0.00,0.00,0.00,5.81,99.30,-11.10,5.85,-17.14,-3.60,2.45,-75.37,-17.90,0.72,0.65,-13.90,-18.02,109.47,-21.40,6.66,-50.84,-1.90,81.10,-138.13,8.30,
16-38-20.125,0.00,0.00,0.00,5.85,98.28,-12.00,5.51,-17.05,-4.10,3.18,-75.29,-19.40,1.38,-0.76,-13.80,-18.71,107.73,-21.50,7.99,-49.41,-2.50,80.96,-138.72,7.60,
16-38-20.136,0.00,0.00,0.00,5.88,97.08,-13.00,4.99,-14.85,-4.40,3.32,-75.64,-19.50,2.16,-1.92,-13.50,-19.32,106.30,-21.80,9.29,-47.92,-3.10,80.76,-139.40,7.00,
16-38-20.145,0.00,0.00,0.00,5.85,95.79,-14.00,4.50,-10.60,-4.60,2.76,-76.22,-18.80,2.61,-2.26,-13.40,-19.71,104.97,-22.30,10.58,-46.35,-3.60,80.55,-140.25,6.30,
16-38-20.157,0.00,0.00,0.00,5.73,94.46,-14.90,4.33,-5.11,-4.50,1.96,-77.13,-18.40,2.92,-2.56,-13.30,-19.93,103.84,-23.10,11.91,-44.72,-4.00,80.37,-141.04,5.60,
16-38-20.167,0.00,0.00,0.00,5.52,93.08,-16.00,4.58,1.65,-3.90,1.31,-78.42,-18.50,3.12,-2.65,-13.20,-20.05,102.93,-23.90,13.30,-43.14,-4.30,80.27,-141.51,5.00,
16-38-20.176,0.00,0.00,0.00,5.18,91.70,-17.00,4.95,10.16,-3.00,0.83,-79.78,-18.40,3.24,-2.63,-13.10,-20.07,102.22,-24.40,14.75,-41.64,-4.60,80.29,-141.80,4.30,
16-38-20.186,0.00,0.00,0.00,4.74,90.39,-18.00,5.16,20.89,-2.10,0.51,-81.13,-17.90,3.34,-2.63,-13.10,-20.04,101.53,-24.40,16.12,-40.31,-5.00,80.35,-141.90,3.80,
16-38-20.197,0.00,0.00,0.00,4.20,89.12,-19.00,4.67,34.70,-1.60,0.43,-82.29,-17.30,3.41,-2.63,-13.10,-20.10,100.82,-23.80,17.32,-39.21,-5.30,80.41,-141.91,3.20,
16-38-20.207,0.00,0.00,0.00,3.56,87.92,-19.60,3.30,51.72,-2.60,0.56,-83.24,-16.90,3.48,-2.63,-13.10,-20.28,100.11,-22.90,18.31,-38.23,-5.40,80.44,-141.95,2.60,
16-38-20.216,0.00,0.00,0.00,2.82,86.83,-19.90,2.21,65.88,-5.00,0.78,-84.02,-16.80,3.51,-2.64,-13.10,-20.53,99.42,-21.90,19.11,-37.24,-5.50,80.48,-142.00,2.00,
16-38-20.226,0.00,0.00,0.00,2.03,85.86,-19.80,2.78,69.17,-6.90,0.95,-84.66,-16.90,3.55,-2.67,-13.20,-20.79,98.77,-21.40,19.64,-36.27,-5.30,80.53,-142.05,1.50,
16-38-20.238,0.00,0.00,0.00,1.20,85.00,-19.30,3.87,67.51,-8.50,1.05,-85.31,-17.30,3.58,-2.70,-13.20,-21.08,98.16,-21.20,20.01,-35.40,-5.00,80.59,-142.09,1.00,
16-38-20.248,0.00,0.00,0.00,0.42,84.13,-18.60,4.60,65.12,-9.40,1.10,-86.06,-17.70,3.60,-2.71,-13.30,-21.34,97.63,-21.30,20.38,-34.84,-4.80,80.68,-142.19,0.50,
16-38-20.256,0.00,0.00,0.00,-0.28,83.13,-17.80,5.26,62.13,-9.40,1.10,-86.90,-18.00,3.60,-2.71,-13.30,-21.58,97.24,-21.50,20.69,-34.50,-5.10,80.78,-142.37,0.00,
16-38-20.267,0.00,0.00,0.00,-0.97,82.03,-16.80,6.03,58.93,-8.70,1.02,-87.86,-18.10,3.60,-2.68,-13.30,-21.77,96.92,-21.70,20.79,-34.51,-5.60,80.89,-142.61,-0.50,
16-38-20.276,0.00,0.00,0.00,-1.66,80.83,-16.00,6.86,55.97,-7.80,0.87,-88.89,-17.80,3.61,-2.65,-13.40,-21.92,96.61,-21.70,20.62,-35.00,-6.20,81.04,-142.89,-1.00,
16-38-20.287,0.00,0.00,0.00,-2.39,79.62,-15.20,7.70,53.30,-7.00,0.70,-89.92,-17.30,3.60,-2.63,-13.40,-22.02,96.31,-21.60,20.20,-35.88,-6.80,81.22,-143.09,-1.50,
16-38-20.298,0.00,0.00,0.00,-3.13,78.46,-14.40,8.44,50.84,-6.40,0.57,-90.98,-16.70,3.60,-2.62,-13.40,-22.05,96.00,-21.40,19.56,-36.98,-7.20,81.39,-143.29,-1.90,
16-38-20.307,0.00,0.00,0.00,-3.85,77.36,-13.50,8.93,48.58,-6.10,0.48,-92.03,-16.00,3.60,-2.62,-13.40,-22.07,95.67,-21.00,18.77,-38.22,-7.30,81.54,-143.45,-2.30,
16-38-20.316,0.00,0.00,0.00,-4.56,76.30,-12.60,9.09,46.47,-6.10,0.47,-93.01,-15.30,3.60,-2.62,-13.40,-22.07,95.34,-20.60,17.83,-39.57,-7.30,81.67,-143.59,-2.70,
16-38-20.326,0.00,0.00,0.00,-5.26,75.29,-11.70,8.90,44.45,-6.30,0.53,-93.86,-14.80,3.61,-2.62,-13.40,-22.10,95.01,-20.20,16.73,-41.01,-7.00,81.78,-143.74,-3.10,
16-38-20.336,0.00,0.00,0.00,-5.92,74.34,-10.70,8.40,42.29,-6.40,0.64,-94.64,-14.30,3.62,-2.63,-13.50,-22.16,94.69,-19.90,15.53,-42.54,-6.70,81.87,-143.91,-3.50,
16-38-20.346,0.00,0.00,0.00,-6.52,73.44,-9.70,7.69,39.90,-6.10,0.77,-95.41,-13.70,3.63,-2.63,-13.50,-22.28,94.39,-19.80,14.29,-44.17,-6.30,81.96,-144.11,-3.90,
16-38-20.358,0.00,0.00,0.00,-7.06,72.56,-8.70,6.92,37.17,-5.50,0.94,-96.18,-13.20,3.64,-2.64,-13.50,-22.45,94.12,-19.80,12.99,-45.96,-6.00,82.08,-144.34,-4.30,
16-38-20.368,0.00,0.00,0.00,-7.06,72.56,-8.70,6.08,34.13,-4.50,1.11,-96.99,-12.70,3.64,-2.63,-13.50,-22.62,93.83,-19.90,11.65,-47.94,-5.60,82.21,-144.68,-4.90,
16-38-20.378,0.00,0.00,0.00,-7.84,70.90,-6.70,5.18,30.92,-3.50,1.27,-97.79,-12.10,3.64,-2.62,-13.50,-22.80,93.48,-19.90,10.24,-50.15,-5.30,82.38,-145.05,-5.40,
16-38-20.388,0.00,0.00,0.00,-8.04,70.19,-5.70,4.27,27.67,-2.40,1.41,-98.55,-11.50,3.62,-2.60,-13.50,-22.94,93.09,-19.90,8.81,-52.58,-4.90,82.56,-145.52,-6.00,
16-38-20.397,0.00,0.00,0.00,-8.04,70.19,-5.70,3.44,24.46,-1.40,1.53,-99.30,-11.00,3.60,-2.58,-13.50,-23.06,92.67,-19.70,7.36,-55.22,-4.40,82.75,-145.99,-6.60,
16-38-20.405,0.00,0.00,0.00,-8.13,68.88,-3.50,2.70,21.29,-0.70,1.64,-100.09,-10.50,3.53,-2.54,-13.50,-23.16,92.24,-19.40,5.90,-57.99,-3.90,82.97,-146.48,-7.20,
16-38-20.416,0.00,0.00,0.00,-8.01,68.28,-2.40,2.03,18.19,-0.20,1.77,-100.91,-9.90,3.46,-2.49,-13.40,-23.24,91.76,-19.20,4.46,-60.86,-3.40,83.18,-146.84,-7.60,
16-38-20.426,0.00,0.00,0.00,-7.82,67.77,-1.30,1.45,15.13,0.00,1.93,-101.72,-9.30,3.36,-2.43,-13.40,-23.31,91.24,-19.00,3.14,-63.82,-2.90,83.39,-147.18,-8.00,
16-38-20.438,0.00,0.00,0.00,-7.60,67.39,-0.40,0.97,12.19,0.00,2.11,-102.46,-8.60,3.23,-2.36,-13.40,-23.38,90.67,-18.70,1.91,-66.91,-2.60,83.59,-147.52,-8.40,
16-38-20.447,0.00,0.00,0.00,-7.41,67.14,0.20,0.56,9.39,0.00,2.31,-103.18,-8.10,3.05,-2.26,-13.30,-23.44,90.08,-18.50,0.75,-70.12,-2.40,83.76,-148.00,-8.90,
16-38-20.456,0.00,0.00,0.00,-7.27,67.02,0.70,0.18,6.77,-0.20,2.50,-103.85,-7.70,2.87,-2.12,-13.20,-23.51,89.45,-18.30,-0.36,-73.43,-2.30,83.92,-148.37,-9.20,
16-38-20.467,0.00,0.00,0.00,-7.18,67.04,1.00,-0.24,4.41,-0.30,2.68,-104.49,-7.40,2.68,-1.98,-13.20,-23.58,88.79,-18.00,-1.45,-76.85,-2.30,84.06,-148.73,-9.60,
16-38-20.476,0.00,0.00,0.00,-7.13,67.19,1.20,-0.81,2.41,-0.50,2.84,-105.10,-7.20,2.48,-1.84,-13.10,-23.64,88.15,-17.60,-2.50,-80.36,-2.30,84.19,-149.02,-9.80,
16-38-20.487,0.00,0.00,0.00,-7.12,67.47,1.10,-1.59,0.84,-0.70,3.03,-105.75,-6.90,2.30,-1.72,-13.10,-23.69,87.50,-17.30,-3.55,-83.97,-2.40,84.30,-149.37,-10.10,
16-38-20.496,0.00,0.00,0.00,-7.11,67.89,0.90,-2.73,-0.39,-0.80,3.25,-106.43,-6.70,2.13,-1.64,-13.00,-23.74,86.87,-16.90,-4.63,-87.67,-2.60,84.39,-149.57,-10.30,
16-38-20.508,0.00,0.00,0.00,-7.09,68.43,0.40,-4.18,-1.71,-1.00,3.49,-107.14,-6.30,1.99,-1.57,-13.00,-23.78,86.26,-16.50,-5.75,-91.36,-2.90,84.47,-149.73,-10.40,
16-38-20.517,0.00,0.00,0.00,-7.10,69.09,0.00,-5.64,-3.52,-1.00,3.74,-107.86,-6.00,1.87,-1.53,-13.00,-23.82,85.65,-16.10,-6.92,-94.90,-3.20,84.54,-149.77,-10.30,
16-38-20.526,0.00,0.00,0.00,-7.12,69.80,-0.60,-6.71,-5.97,-0.90,3.96,-108.60,-5.70,1.78,-1.47,-13.00,-23.85,85.05,-15.60,-8.11,-98.22,-3.40,84.59,-149.74,-10.20,
16-38-20.534,0.00,0.00,0.00,-7.10,70.50,-1.10,-7.27,-8.99,-0.80,4.15,-109.36,-5.40,1.70,-1.45,-12.90,-23.83,84.40,-15.10,-9.31,-101.30,-3.40,84.65,-149.58,-9.80,
16-38-20.547,0.00,0.00,0.00,-6.92,71.14,-1.20,-7.46,-12.41,-0.50,4.34,-110.09,-5.10,1.64,-1.44,-12.90,-23.79,83.70,-14.60,-10.42,-104.06,-3.00,84.67,-149.40,-9.40,
16-38-20.556,0.00,0.00,0.00,-6.55,71.74,-0.90,-7.47,-16.04,-0.20,4.49,-110.60,-4.90,1.59,-1.43,-12.90,-23.73,82.93,-14.00,-11.39,-106.44,-2.30,84.64,-149.37,-9.10,
16-38-20.564,0.00,0.00,0.00,-6.11,72.13,0.00,-7.42,-19.59,0.10,4.69,-111.25,-4.60,1.56,-1.42,-12.90,-23.67,82.09,-13.50,-12.17,-108.46,-1.40,84.56,-149.48,-9.00,
16-38-20.577,0.00,0.00,0.00,-5.83,72.10,0.80,-7.35,-22.58,0.60,4.85,-111.71,-4.40,1.56,-1.42,-12.90,-23.61,81.16,-13.10,-12.79,-110.11,-0.60,84.48,-149.51,-8.90,
16-38-20.588,0.00,0.00,0.00,-5.76,71.71,1.60,-7.31,-24.77,1.20,5.04,-112.13,-4.20,1.59,-1.44,-12.90,-23.53,80.17,-12.70,-13.29,-111.37,0.00,84.38,-149.52,-8.80,
16-38-20.597,0.00,0.00,0.00,-5.78,71.28,2.20,-7.21,-26.41,1.70,5.22,-112.47,-4.00,1.63,-1.48,-12.90,-23.41,79.09,-12.30,-13.68,-112.19,0.20,84.29,-149.50,-8.80,
16-38-20.606,0.00,0.00,0.00,-5.80,70.97,2.80,-7.16,-27.33,1.80,5.44,-112.83,-3.70,1.71,-1.52,-13.00,-23.25,77.93,-11.90,-13.84,-112.46,0.30,84.23,-149.27,-8.50,
16-38-20.615,0.00,0.00,0.00,-5.83,70.79,3.40,-6.67,-28.19,1.60,5.59,-113.07,-3.40,1.81,-1.60,-13.00,-23.05,76.68,-11.40,-13.70,-112.07,0.40,84.17,-148.82,-7.90,
16-38-20.627,0.00,0.00,0.00,-5.91,70.70,4.00,-4.95,-26.72,0.90,5.70,-113.31,-3.10,1.96,-1.68,-13.10,-22.82,75.33,-11.00,-13.29,-110.96,0.40,84.05,-148.32,-7.30,
16-38-20.637,0.00,0.00,0.00,-6.01,70.67,4.50,-2.68,-23.89,-0.10,5.72,-113.49,-2.80,2.14,-1.68,-13.10,-22.55,73.90,-10.60,-12.88,-109.46,0.30,83.83,-147.93,-6.80,
16-38-20.645,0.00,0.00,0.00,-6.06,70.70,5.10,-0.53,-19.79,-0.50,5.69,-113.64,-2.70,2.33,-1.48,-13.20,-22.24,72.40,-10.10,-12.71,-107.91,0.10,83.53,-147.77,-6.60,
16-38-20.657,0.00,0.00,0.00,-6.02,70.84,5.70,0.04,-15.30,0.20,5.66,-113.75,-2.60,2.52,-1.20,-13.30,-21.87,70.86,-9.60,-13.04,-107.26,0.00,83.15,-147.77,-6.50,
16-38-20.666,0.00,0.00,0.00,-5.88,71.10,6.30,0.13,-13.12,0.90,5.67,-113.78,-2.40,2.64,-0.83,-13.50,-21.43,69.26,-9.00,-12.51,-107.27,1.10,82.78,-147.57,-6.40,
16-38-20.674,0.00,0.00,0.00,-5.69,71.48,6.80,0.66,-10.52,1.70,5.67,-113.78,-2.40,2.78,-0.41,-13.70,-20.92,67.60,-8.30,-10.83,-106.58,3.00,82.49,-147.04,-5.90,
16-38-20.685,0.00,0.00,0.00,-5.47,71.88,7.40,0.43,-6.07,2.60,5.67,-113.78,-2.40,2.78,-0.41,-13.70,-20.32,65.87,-7.50,-9.52,-105.25,4.60,82.21,-146.41,-5.30,
16-38-20.695,0.00,0.00,0.00,-5.22,72.12,7.90,0.43,-1.68,3.10,5.80,-113.07,-1.10,2.84,-0.57,-14.20,-19.61,64.08,-6.50,-8.81,-103.85,5.70,81.99,-145.70,-4.50,
16-38-20.706,0.00,0.00,0.00,-4.88,71.98,8.80,1.33,1.92,3.20,5.91,-112.47,-0.50,2.67,-0.92,-14.70,-18.84,62.27,-5.60,-8.28,-102.43,6.50,81.83,-144.94,-3.70,
16-38-20.715,0.00,0.00,0.00,-4.43,71.48,10.30,2.03,2.49,3.30,6.03,-111.64,0.10,2.45,-1.18,-15.20,-17.99,60.47,-4.60,-7.93,-100.72,7.10,81.70,-144.28,-2.90,
16-38-20.726,0.00,0.00,0.00,-4.03,70.97,12.00,2.74,2.73,3.40,6.22,-110.57,1.00,2.28,-1.20,-15.70,-17.01,58.67,-3.40,-7.84,-98.65,7.50,81.58,-143.82,-2.30,
16-38-20.737,0.00,0.00,0.00,-4.05,70.83,12.80,3.13,2.93,3.50,6.52,-109.31,1.90,2.08,-1.88,-16.20,-15.92,56.90,-2.10,-7.88,-96.62,7.40,81.49,-143.48,-1.80,
16-38-20.747,0.00,0.00,0.00,-4.54,71.21,12.20,3.37,3.17,3.60,6.82,-107.95,2.70,1.84,-4.04,-16.60,-14.80,55.11,-0.90,-7.84,-95.08,7.10,81.46,-143.27,-1.40,
16-38-20.757,0.00,0.00,0.00,-5.30,71.77,10.20,3.49,3.37,3.60,7.04,-106.53,3.40,1.69,-7.87,-17.00,-13.70,53.32,0.20,-7.61,-93.91,7.40,81.37,-143.30,-1.30,
16-38-20.767,0.00,0.00,0.00,-6.16,72.34,7.60,3.58,3.52,3.60,7.15,-105.08,4.00,1.90,-12.98,-17.50,-12.62,51.60,1.10,-7.32,-92.85,7.70,81.22,-143.61,-1.40,
16-38-20.777,0.00,0.00,0.00,-6.52,72.78,7.00,3.68,3.59,3.70,7.20,-103.64,4.60,2.06,-20.23,-17.90,-11.52,50.00,2.00,-7.00,-91.86,8.20,81.09,-143.84,-1.30,
16-38-20.785,0.00,0.00,0.00,-6.31,73.24,8.30,3.80,3.61,3.70,7.19,-102.16,5.40,2.27,-28.83,-18.20,-10.38,48.67,2.70,-6.64,-90.93,8.70,80.98,-143.72,-0.80,
16-38-20.797,0.00,0.00,0.00,-5.73,73.92,10.20,3.94,3.62,3.70,7.07,-100.68,6.30,2.64,-38.02,-18.20,-9.25,47.57,3.50,-6.25,-90.09,8.80,80.90,-143.32,-0.10,
16-38-20.805,0.00,0.00,0.00,-5.13,75.03,11.70,4.04,3.62,3.80,6.78,-99.27,7.10,3.31,-49.58,-17.40,-8.25,46.66,4.10,-5.95,-89.38,8.70,80.85,-142.81,0.70,
16-38-20.816,0.00,0.00,0.00,-4.97,76.30,11.70,4.11,3.62,3.80,6.34,-97.94,7.60,4.11,-57.10,-16.60,-7.32,45.82,4.50,-5.74,-88.80,8.50,80.87,-142.27,1.60,
16-38-20.827,0.00,0.00,0.00,-5.04,77.32,11.10,4.17,3.64,3.80,5.78,-96.65,7.80,5.90,-65.54,-15.90,-6.46,45.10,4.80,-5.64,-88.25,8.30,80.90,-141.78,2.40,
16-38-20.836,0.00,0.00,0.00,-4.93,78.09,10.50,4.21,3.64,3.90,5.14,-95.34,7.60,6.87,-66.67,-15.00,-5.81,44.51,5.00,-5.65,-87.69,8.20,80.94,-141.32,3.30,
16-38-20.846,0.00,0.00,0.00,-4.60,78.73,10.20,4.25,3.64,3.90,4.47,-93.94,7.00,7.76,-65.66,-13.90,-5.42,44.01,5.20,-5.74,-87.09,8.10,80.95,-140.88,4.10,
16-38-20.856,0.00,0.00,0.00,-4.16,79.32,10.30,4.30,3.65,3.90,3.87,-92.47,6.30,8.55,-64.22,-13.10,-5.21,43.70,5.50,-5.91,-86.47,8.10,80.96,-140.35,4.90,
16-38-20.867,0.00,0.00,0.00,-3.73,79.91,10.50,4.32,3.65,4.00,3.38,-91.01,5.60,9.23,-62.13,-12.60,-5.22,43.79,5.60,-6.13,-85.76,8.20,80.95,-139.88,5.60,
16-38-20.876,0.00,0.00,0.00,-3.42,80.56,10.90,4.33,3.65,4.00,2.92,-89.53,4.90,9.90,-59.89,-12.50,-5.43,44.24,5.60,-6.29,-85.24,8.50,80.95,-139.35,6.20,
16-38-20.886,0.00,0.00,0.00,-3.22,81.30,11.30,4.35,3.65,4.00,2.48,-88.11,4.10,10.48,-57.57,-12.50,-5.83,44.95,5.40,-6.41,-84.73,9.10,80.97,-138.70,6.90,
16-38-20.898,0.00,0.00,0.00,-3.08,82.13,11.40,4.37,3.65,4.00,2.06,-86.73,3.40,10.96,-55.28,-12.70,-6.36,45.87,5.10,-6.43,-84.29,9.40,81.04,-137.75,7.90,
16-38-20.906,0.00,0.00,0.00,-2.99,83.03,11.20,4.38,3.66,4.00,1.69,-85.39,2.60,11.31,-53.05,-12.80,-6.98,47.00,4.70,-6.41,-83.96,9.40,81.10,-137.02,8.70,
16-38-20.915,0.00,0.00,0.00,-2.92,83.92,10.70,4.40,3.66,4.00,1.37,-84.13,1.90,11.43,-50.79,-12.90,-7.66,48.28,4.10,-6.33,-83.57,9.00,81.18,-136.32,9.50,
16-38-20.925,0.00,0.00,0.00,-2.85,84.82,9.90,4.39,3.66,4.10,1.08,-82.92,1.10,11.21,-47.90,-12.90,-8.41,49.68,3.50,-6.25,-83.14,8.50,81.26,-135.69,10.20,
16-38-20.936,0.00,0.00,0.00,-2.75,85.71,8.90,4.39,3.67,4.10,0.84,-81.77,0.40,10.76,-45.22,-13.00,-9.20,51.19,2.80,-6.20,-82.76,8.00,81.35,-135.13,10.80,
16-38-20.946,0.00,0.00,0.00,-2.61,86.54,7.90,4.39,3.67,4.10,0.84,-81.77,0.40,10.10,-42.20,-13.30,-10.05,52.83,2.10,-6.19,-82.32,7.60,81.44,-134.64,11.40,
16-38-20.956,0.00,0.00,0.00,-2.41,87.30,7.00,4.36,3.67,4.10,0.57,-79.65,-1.00,9.31,-38.89,-13.70,-10.95,54.68,1.30,-6.23,-81.82,7.30,81.44,-134.64,11.40,
16-38-20.966,0.00,0.00,0.00,-2.21,87.99,6.10,4.32,3.67,4.10,0.50,-78.62,-1.90,8.42,-35.42,-14.30,-11.87,56.78,0.40,-6.30,-81.31,7.20,81.65,-133.68,12.60,
16-38-20.977,0.00,0.00,0.00,-1.98,88.61,5.40,4.28,3.67,4.10,0.47,-77.62,-2.70,7.46,-31.89,-14.90,-12.76,59.12,-0.50,-6.39,-80.80,7.20,81.77,-133.22,13.10,
16-38-20.986,0.00,0.00,0.00,-1.73,89.21,4.60,4.22,3.66,4.10,0.49,-76.71,-3.50,6.42,-28.35,-15.40,-13.62,61.69,-1.50,-6.44,-80.28,7.30,81.90,-132.75,13.60,
16-38-20.997,0.00,0.00,0.00,-1.50,89.81,3.90,4.17,3.68,4.10,0.53,-75.88,-4.30,5.33,-24.89,-15.70,-14.40,64.44,-2.50,-6.46,-79.78,7.30,82.05,-132.24,14.00,
16-38-21.005,0.00,0.00,0.00,-1.26,90.44,3.30,4.08,3.67,4.10,0.61,-75.15,-5.00,4.31,-21.62,-15.80,-15.08,67.37,-3.50,-6.45,-79.27,7.30,82.21,-131.70,14.50,
16-38-21.017,0.00,0.00,0.00,-1.04,91.09,2.70,3.97,3.64,4.00,0.71,-74.53,-5.60,3.61,-17.94,-15.70,-15.67,70.42,-4.40,-6.42,-78.78,7.30,82.37,-131.17,15.00,
16-38-21.026,0.00,0.00,0.00,-0.83,91.75,2.20,3.83,3.58,4.00,0.79,-74.04,-6.10,3.11,-14.93,-15.40,-16.18,73.55,-5.10,-6.43,-78.31,7.30,82.52,-130.74,15.40,
16-38-21.035,0.00,0.00,0.00,-0.65,92.42,1.90,3.68,3.50,4.00,0.85,-73.69,-6.50,3.12,-12.01,-15.00,-16.60,76.76,-5.90,-6.45,-77.85,7.40,82.67,-130.40,15.70,
16-38-21.047,0.00,0.00,0.00,-0.44,93.07,1.70,3.53,3.40,3.90,0.87,-73.46,-6.70,3.30,-9.18,-14.40,-16.94,80.09,-6.70,-6.48,-77.38,7.50,82.83,-130.13,16.00,
16-38-21.057,0.00,0.00,0.00,-0.23,93.68,1.80,3.38,3.28,3.90,0.80,-73.36,-6.80,3.46,-6.47,-13.60,-17.17,83.51,-7.40,-6.52,-76.90,7.60,82.99,-129.91,16.30,
16-38-21.066,0.00,0.00,0.00,-0.03,94.26,1.80,3.23,3.14,3.90,0.66,-73.37,-6.80,3.48,-3.98,-12.80,-17.31,87.04,-8.10,-6.56,-76.42,7.70,83.15,-129.71,16.60,
16-38-21.077,0.00,0.00,0.00,0.14,94.83,1.90,3.07,3.01,3.90,0.46,-73.47,-6.60,3.24,-1.72,-11.90,-17.38,90.66,-8.80,-6.60,-75.92,7.80,83.30,-129.60,16.70,
16-38-21.087,0.00,0.00,0.00,0.33,95.41,1.90,2.89,2.88,3.90,0.26,-73.69,-6.40,2.68,0.32,-11.20,-17.40,94.38,-9.50,-6.62,-75.41,7.90,83.44,-129.62,16.80,
16-38-21.097,0.00,0.00,0.00,0.52,96.01,1.90,2.71,2.76,3.90,0.11,-74.03,-6.20,1.79,2.24,-10.60,-17.41,98.17,-10.20,-6.64,-74.88,8.00,83.54,-129.83,16.60,
16-38-21.106,0.00,0.00,0.00,0.73,96.63,1.80,2.52,2.63,3.80,0.04,-74.47,-6.10,0.49,4.53,-10.20,-17.44,101.99,-10.90,-6.66,-74.36,8.00,83.64,-130.19,16.30,
16-38-21.117,0.00,0.00,0.00,0.98,97.23,1.60,2.31,2.46,3.80,0.03,-75.03,-6.10,-0.57,6.61,-10.30,-17.52,105.79,-11.80,-6.65,-73.81,8.00,83.73,-130.74,15.80,
16-38-21.127,0.00,0.00,0.00,1.23,97.83,1.30,2.10,2.29,3.70,0.08,-75.66,-6.00,-1.55,8.91,-10.60,-17.62,109.52,-12.80,-6.64,-73.24,7.90,83.81,-131.45,15.10,
16-38-21.138,0.00,0.00,0.00,1.48,98.42,1.00,1.88,2.11,3.70,0.18,-76.36,-6.10,-2.34,11.51,-11.20,-17.70,113.14,-14.00,-6.61,-72.64,7.80,83.88,-132.31,14.20,
16-38-21.146,0.00,0.00,0.00,1.72,98.99,0.70,1.67,1.92,3.60,0.34,-77.11,-6.20,-2.94,14.48,-11.90,-17.75,116.45,-15.30,-6.57,-72.03,7.70,83.97,-133.32,13.10,
